filename;crack;inactive
images/cell2268_flipped.png;0;0
images/cell2498.png;0;0
images/cell2498_flipped.png;0;0
images/cell1559.png;0;0
images/cell1559_flipped.png;0;0
images/cell0839.png;0;0
images/cell0839_flipped.png;0;0
images/cell2532.png;0;0
images/cell2532_flipped.png;0;0
images/cell0804.png;0;0
images/cell0804_flipped.png;0;0
images/cell1158.png;0;0
images/cell1158_flipped.png;0;0
images/cell0274.png;1;0
images/cell0274_flipped.png;1;0
images/cell1228.png;0;0
images/cell1228_flipped.png;0;0
images/cell0818.png;0;0
images/cell0818_flipped.png;0;0
images/cell0421.png;1;1
images/cell0421_flipped.png;1;1
images/cell1545.png;0;0
images/cell1545_flipped.png;0;0
images/cell0164.png;1;0
images/cell0164_flipped.png;1;0
images/cell2080.png;0;0
images/cell2080_flipped.png;0;0
images/cell0758.png;1;0
images/cell0758_flipped.png;1;0
images/cell0038.png;1;1
images/cell0038_flipped.png;1;1
images/cell0777.png;0;0
images/cell0777_flipped.png;0;0
images/cell2000.png;0;0
images/cell2000_flipped.png;0;0
images/cell2614.png;0;0
images/cell2614_flipped.png;0;0
images/cell0538.png;0;0
images/cell0538_flipped.png;0;0
images/cell0993.png;0;0
images/cell0993_flipped.png;0;0
images/cell1080.png;1;0
images/cell1080_flipped.png;1;0
images/cell0180.png;0;0
images/cell0180_flipped.png;0;0
images/cell0306.png;0;0
images/cell0306_flipped.png;0;0
images/cell1756.png;0;0
images/cell1756_flipped.png;0;0
images/cell2588.png;0;0
images/cell2588_flipped.png;0;0
images/cell0181.png;0;0
images/cell0181_flipped.png;0;0
images/cell0668.png;1;1
images/cell0668_flipped.png;1;1
images/cell2448.png;0;0
images/cell2448_flipped.png;0;0
images/cell2379.png;0;0
images/cell2379_flipped.png;0;0
images/cell2212.png;0;0
images/cell2212_flipped.png;0;0
images/cell0990.png;0;0
images/cell0990_flipped.png;0;0
images/cell2296.png;0;0
images/cell2296_flipped.png;0;0
images/cell0566.png;0;0
images/cell0566_flipped.png;0;0
images/cell2452.png;0;0
images/cell2452_flipped.png;0;0
images/cell0054.png;1;0
images/cell0054_flipped.png;1;0
images/cell1711.png;0;0
images/cell1711_flipped.png;0;0
images/cell0546.png;0;0
images/cell0546_flipped.png;0;0
images/cell0387.png;1;0
images/cell0387_flipped.png;1;0
images/cell2014.png;0;0
images/cell2014_flipped.png;0;0
images/cell1311.png;0;0
images/cell1311_flipped.png;0;0
images/cell0147.png;1;0
images/cell0147_flipped.png;1;0
images/cell0202.png;0;0
images/cell0202_flipped.png;0;0
images/cell0939.png;0;0
images/cell0939_flipped.png;0;0
images/cell0094.png;0;0
images/cell0094_flipped.png;0;0
images/cell0983.png;0;0
images/cell0983_flipped.png;0;0
images/cell0046.png;1;1
images/cell0046_flipped.png;1;1
images/cell2177.png;0;0
images/cell2177_flipped.png;0;0
images/cell2402.png;0;0
images/cell2402_flipped.png;0;0
images/cell2412.png;0;0
images/cell2412_flipped.png;0;0
images/cell1015.png;0;0
images/cell1015_flipped.png;0;0
images/cell0440.png;1;0
images/cell0440_flipped.png;1;0
images/cell1689.png;0;0
images/cell1689_flipped.png;0;0
images/cell0583.png;0;0
images/cell0583_flipped.png;0;0
images/cell1290.png;0;0
images/cell1290_flipped.png;0;0
images/cell1673.png;1;1
images/cell1673_flipped.png;1;1
images/cell1786.png;0;0
images/cell1786_flipped.png;0;0
images/cell0908.png;0;0
images/cell0908_flipped.png;0;0
images/cell2307.png;0;0
images/cell2307_flipped.png;0;0
images/cell1067.png;0;0
images/cell1067_flipped.png;0;0
images/cell1387.png;0;0
images/cell1387_flipped.png;0;0
images/cell2521.png;0;0
images/cell2521_flipped.png;0;0
images/cell2254.png;0;0
images/cell2254_flipped.png;0;0
images/cell1469.png;0;0
images/cell1469_flipped.png;0;0
images/cell0255.png;1;0
images/cell0255_flipped.png;1;0
images/cell1619.png;0;0
images/cell1619_flipped.png;0;0
images/cell2158.png;0;0
images/cell2158_flipped.png;0;0
images/cell1931.png;0;0
images/cell1931_flipped.png;0;0
images/cell1916.png;0;0
images/cell1916_flipped.png;0;0
images/cell1276.png;0;0
images/cell1276_flipped.png;0;0
images/cell1757.png;0;0
images/cell1757_flipped.png;0;0
images/cell1282.png;0;0
images/cell1282_flipped.png;0;0
images/cell2184.png;0;0
images/cell2184_flipped.png;0;0
images/cell0106.png;0;0
images/cell0106_flipped.png;0;0
images/cell0400.png;1;1
images/cell0400_flipped.png;1;1
images/cell1215.png;0;0
images/cell1215_flipped.png;0;0
images/cell2006.png;0;0
images/cell2006_flipped.png;0;0
images/cell0145.png;0;0
images/cell0145_flipped.png;0;0
images/cell0565.png;0;0
images/cell0565_flipped.png;0;0
images/cell1335.png;0;0
images/cell1335_flipped.png;0;0
images/cell0691.png;1;0
images/cell0691_flipped.png;1;0
images/cell2286.png;0;0
images/cell2286_flipped.png;0;0
images/cell1171.png;0;0
images/cell1171_flipped.png;0;0
images/cell1584.png;0;0
images/cell1584_flipped.png;0;0
images/cell2406.png;0;0
images/cell2406_flipped.png;0;0
images/cell1933.png;0;0
images/cell1933_flipped.png;0;0
images/cell0776.png;0;0
images/cell0776_flipped.png;0;0
images/cell2139.png;0;0
images/cell2139_flipped.png;0;0
images/cell1026.png;0;0
images/cell1026_flipped.png;0;0
images/cell2292.png;0;0
images/cell2292_flipped.png;0;0
images/cell0192.png;1;0
images/cell0192_flipped.png;1;0
images/cell2115.png;0;0
images/cell2115_flipped.png;0;0
images/cell0963.png;0;0
images/cell0963_flipped.png;0;0
images/cell0472.png;1;1
images/cell0472_flipped.png;1;1
images/cell0079.png;0;0
images/cell0079_flipped.png;0;0
images/cell0744.png;1;0
images/cell0744_flipped.png;1;0
images/cell1763.png;0;0
images/cell1763_flipped.png;0;0
images/cell2512.png;0;0
images/cell2512_flipped.png;0;0
images/cell2407.png;0;0
images/cell2407_flipped.png;0;0
images/cell1226.png;0;0
images/cell1226_flipped.png;0;0
images/cell0196.png;1;0
images/cell0196_flipped.png;1;0
images/cell1191.png;0;0
images/cell1191_flipped.png;0;0
images/cell0446.png;1;0
images/cell0446_flipped.png;1;0
images/cell1665.png;1;1
images/cell1665_flipped.png;1;1
images/cell1531.png;0;0
images/cell1531_flipped.png;0;0
images/cell2517.png;1;0
images/cell2517_flipped.png;1;0
images/cell2363.png;0;0
images/cell2363_flipped.png;0;0
images/cell0188.png;0;0
images/cell0188_flipped.png;0;0
images/cell1628.png;1;1
images/cell1628_flipped.png;1;1
images/cell0701.png;1;0
images/cell0701_flipped.png;1;0
images/cell2480.png;0;0
images/cell2480_flipped.png;0;0
images/cell1441.png;0;0
images/cell1441_flipped.png;0;0
images/cell0643.png;0;0
images/cell0643_flipped.png;0;0
images/cell0843.png;1;0
images/cell0843_flipped.png;1;0
images/cell0876.png;1;0
images/cell0876_flipped.png;1;0
images/cell0151.png;0;0
images/cell0151_flipped.png;0;0
images/cell2428.png;0;0
images/cell2428_flipped.png;0;0
images/cell1382.png;0;0
images/cell1382_flipped.png;0;0
images/cell0351.png;0;0
images/cell0351_flipped.png;0;0
images/cell2332.png;0;0
images/cell2332_flipped.png;0;0
images/cell2234.png;0;0
images/cell2234_flipped.png;0;0
images/cell1541.png;0;0
images/cell1541_flipped.png;0;0
images/cell2413.png;0;0
images/cell2413_flipped.png;0;0
images/cell0733.png;0;0
images/cell0733_flipped.png;0;0
images/cell2085.png;0;0
images/cell2085_flipped.png;0;0
images/cell1342.png;0;0
images/cell1342_flipped.png;0;0
images/cell0731.png;0;0
images/cell0731_flipped.png;0;0
images/cell2002.png;0;0
images/cell2002_flipped.png;0;0
images/cell1672.png;1;1
images/cell1672_flipped.png;1;1
images/cell1769.png;0;0
images/cell1769_flipped.png;0;0
images/cell0632.png;0;0
images/cell0632_flipped.png;0;0
images/cell2533.png;0;0
images/cell2533_flipped.png;0;0
images/cell0829.png;0;0
images/cell0829_flipped.png;0;0
images/cell1671.png;1;1
images/cell1671_flipped.png;1;1
images/cell2567.png;0;0
images/cell2567_flipped.png;0;0
images/cell2025.png;0;0
images/cell2025_flipped.png;0;0
images/cell1943.png;0;0
images/cell1943_flipped.png;0;0
images/cell2481.png;0;0
images/cell2481_flipped.png;0;0
images/cell0052.png;1;0
images/cell0052_flipped.png;1;0
images/cell0002.png;1;0
images/cell0002_flipped.png;1;0
images/cell2260.png;0;0
images/cell2260_flipped.png;0;0
images/cell0021.png;1;0
images/cell0021_flipped.png;1;0
images/cell2527.png;0;0
images/cell2527_flipped.png;0;0
images/cell0081.png;0;0
images/cell0081_flipped.png;0;0
images/cell0644.png;1;0
images/cell0644_flipped.png;1;0
images/cell1728.png;0;0
images/cell1728_flipped.png;0;0
images/cell1598.png;0;0
images/cell1598_flipped.png;0;0
images/cell1752.png;0;0
images/cell1752_flipped.png;0;0
images/cell0707.png;0;0
images/cell0707_flipped.png;0;0
images/cell1521.png;0;0
images/cell1521_flipped.png;0;0
images/cell2218.png;0;0
images/cell2218_flipped.png;0;0
images/cell0292.png;1;0
images/cell0292_flipped.png;1;0
images/cell0275.png;1;0
images/cell0275_flipped.png;1;0
images/cell2096.png;0;0
images/cell2096_flipped.png;0;0
images/cell2052.png;1;1
images/cell2052_flipped.png;1;1
images/cell0856.png;0;0
images/cell0856_flipped.png;0;0
images/cell0117.png;0;0
images/cell0117_flipped.png;0;0
images/cell1239.png;0;0
images/cell1239_flipped.png;0;0
images/cell0571.png;0;0
images/cell0571_flipped.png;0;0
images/cell1642.png;0;0
images/cell1642_flipped.png;0;0
images/cell1566.png;0;0
images/cell1566_flipped.png;0;0
images/cell0834.png;1;0
images/cell0834_flipped.png;1;0
images/cell1835.png;0;0
images/cell1835_flipped.png;0;0
images/cell1056.png;0;0
images/cell1056_flipped.png;0;0
images/cell1451.png;0;0
images/cell1451_flipped.png;0;0
images/cell1572.png;0;0
images/cell1572_flipped.png;0;0
images/cell0322.png;1;0
images/cell0322_flipped.png;1;0
images/cell0885.png;1;0
images/cell0885_flipped.png;1;0
images/cell2592.png;0;0
images/cell2592_flipped.png;0;0
images/cell1874.png;0;0
images/cell1874_flipped.png;0;0
images/cell0182.png;0;0
images/cell0182_flipped.png;0;0
images/cell1278.png;0;0
images/cell1278_flipped.png;0;0
images/cell0851.png;1;0
images/cell0851_flipped.png;1;0
images/cell1142.png;1;0
images/cell1142_flipped.png;1;0
images/cell1502.png;1;0
images/cell1502_flipped.png;1;0
images/cell1120.png;0;0
images/cell1120_flipped.png;0;0
images/cell2329.png;0;0
images/cell2329_flipped.png;0;0
images/cell1591.png;1;0
images/cell1591_flipped.png;1;0
images/cell1038.png;0;0
images/cell1038_flipped.png;0;0
images/cell1776.png;0;0
images/cell1776_flipped.png;0;0
images/cell1532.png;0;0
images/cell1532_flipped.png;0;0
images/cell1486.png;0;0
images/cell1486_flipped.png;0;0
images/cell1484.png;0;0
images/cell1484_flipped.png;0;0
images/cell1600.png;0;0
images/cell1600_flipped.png;0;0
images/cell2543.png;0;0
images/cell2543_flipped.png;0;0
images/cell0901.png;0;0
images/cell0901_flipped.png;0;0
images/cell1211.png;0;0
images/cell1211_flipped.png;0;0
images/cell1926.png;0;0
images/cell1926_flipped.png;0;0
images/cell0771.png;0;0
images/cell0771_flipped.png;0;0
images/cell0060.png;0;0
images/cell0060_flipped.png;0;0
images/cell0937.png;0;0
images/cell0937_flipped.png;0;0
images/cell1503.png;0;0
images/cell1503_flipped.png;0;0
images/cell2190.png;0;0
images/cell2190_flipped.png;0;0
images/cell2589.png;0;0
images/cell2589_flipped.png;0;0
images/cell0490.png;1;1
images/cell0490_flipped.png;1;1
images/cell1235.png;0;0
images/cell1235_flipped.png;0;0
images/cell1708.png;0;0
images/cell1708_flipped.png;0;0
images/cell1845.png;0;0
images/cell1845_flipped.png;0;0
images/cell1979.png;0;0
images/cell1979_flipped.png;0;0
images/cell0374.png;1;0
images/cell0374_flipped.png;1;0
images/cell1458.png;0;0
images/cell1458_flipped.png;0;0
images/cell0095.png;0;0
images/cell0095_flipped.png;0;0
images/cell1018.png;0;0
images/cell1018_flipped.png;0;0
images/cell0953.png;0;0
images/cell0953_flipped.png;0;0
images/cell1841.png;0;0
images/cell1841_flipped.png;0;0
images/cell2120.png;0;0
images/cell2120_flipped.png;0;0
images/cell2610.png;0;0
images/cell2610_flipped.png;0;0
images/cell1246.png;0;0
images/cell1246_flipped.png;0;0
images/cell1159.png;0;0
images/cell1159_flipped.png;0;0
images/cell2509.png;1;0
images/cell2509_flipped.png;1;0
images/cell0124.png;0;0
images/cell0124_flipped.png;0;0
images/cell0042.png;0;0
images/cell0042_flipped.png;0;0
images/cell2236.png;0;0
images/cell2236_flipped.png;0;0
images/cell0320.png;1;1
images/cell0320_flipped.png;1;1
images/cell0303.png;0;0
images/cell0303_flipped.png;0;0
images/cell1369.png;0;0
images/cell1369_flipped.png;0;0
images/cell1353.png;0;0
images/cell1353_flipped.png;0;0
images/cell2133.png;0;0
images/cell2133_flipped.png;0;0
images/cell0826.png;0;0
images/cell0826_flipped.png;0;0
images/cell1021.png;0;0
images/cell1021_flipped.png;0;0
images/cell1345.png;0;0
images/cell1345_flipped.png;0;0
images/cell2551.png;0;0
images/cell2551_flipped.png;0;0
images/cell1141.png;0;0
images/cell1141_flipped.png;0;0
images/cell1871.png;0;0
images/cell1871_flipped.png;0;0
images/cell1307.png;0;0
images/cell1307_flipped.png;0;0
images/cell1181.png;0;0
images/cell1181_flipped.png;0;0
images/cell1782.png;0;0
images/cell1782_flipped.png;0;0
images/cell0427.png;1;0
images/cell0427_flipped.png;1;0
images/cell0611.png;1;0
images/cell0611_flipped.png;1;0
images/cell0107.png;0;0
images/cell0107_flipped.png;0;0
images/cell0935.png;0;0
images/cell0935_flipped.png;0;0
images/cell2021.png;0;0
images/cell2021_flipped.png;0;0
images/cell1705.png;0;0
images/cell1705_flipped.png;0;0
images/cell1344.png;0;0
images/cell1344_flipped.png;0;0
images/cell0047.png;1;0
images/cell0047_flipped.png;1;0
images/cell0593.png;0;0
images/cell0593_flipped.png;0;0
images/cell2354.png;0;0
images/cell2354_flipped.png;0;0
images/cell1947.png;0;0
images/cell1947_flipped.png;0;0
images/cell0966.png;0;0
images/cell0966_flipped.png;0;0
images/cell1980.png;0;0
images/cell1980_flipped.png;0;0
images/cell1932.png;0;0
images/cell1932_flipped.png;0;0
images/cell1562.png;0;0
images/cell1562_flipped.png;0;0
images/cell1904.png;0;0
images/cell1904_flipped.png;0;0
images/cell0832.png;0;0
images/cell0832_flipped.png;0;0
images/cell2571.png;0;0
images/cell2571_flipped.png;0;0
images/cell2328.png;0;0
images/cell2328_flipped.png;0;0
images/cell1928.png;0;0
images/cell1928_flipped.png;0;0
images/cell0071.png;0;0
images/cell0071_flipped.png;0;0
images/cell1388.png;0;0
images/cell1388_flipped.png;0;0
images/cell1024.png;0;0
images/cell1024_flipped.png;0;0
images/cell0656.png;0;0
images/cell0656_flipped.png;0;0
images/cell0873.png;1;0
images/cell0873_flipped.png;1;0
images/cell0940.png;0;0
images/cell0940_flipped.png;0;0
images/cell1840.png;0;0
images/cell1840_flipped.png;0;0
images/cell1565.png;0;0
images/cell1565_flipped.png;0;0
images/cell1880.png;0;0
images/cell1880_flipped.png;0;0
images/cell2253.png;0;0
images/cell2253_flipped.png;0;0
images/cell1424.png;0;0
images/cell1424_flipped.png;0;0
images/cell0467.png;1;0
images/cell0467_flipped.png;1;0
images/cell1588.png;0;0
images/cell1588_flipped.png;0;0
images/cell1667.png;1;1
images/cell1667_flipped.png;1;1
images/cell0367.png;1;0
images/cell0367_flipped.png;1;0
images/cell2279.png;0;0
images/cell2279_flipped.png;0;0
images/cell2064.png;0;0
images/cell2064_flipped.png;0;0
images/cell1865.png;0;0
images/cell1865_flipped.png;0;0
images/cell1627.png;1;1
images/cell1627_flipped.png;1;1
images/cell0439.png;1;1
images/cell0439_flipped.png;1;1
images/cell0173.png;0;0
images/cell0173_flipped.png;0;0
images/cell0636.png;1;0
images/cell0636_flipped.png;1;0
images/cell1446.png;0;0
images/cell1446_flipped.png;0;0
images/cell1421.png;0;0
images/cell1421_flipped.png;0;0
images/cell2147.png;0;0
images/cell2147_flipped.png;0;0
images/cell2282.png;0;0
images/cell2282_flipped.png;0;0
images/cell2034.png;0;0
images/cell2034_flipped.png;0;0
images/cell2199.png;0;0
images/cell2199_flipped.png;0;0
images/cell0412.png;1;0
images/cell0412_flipped.png;1;0
images/cell2247.png;0;0
images/cell2247_flipped.png;0;0
images/cell1085.png;0;0
images/cell1085_flipped.png;0;0
images/cell0040.png;1;1
images/cell0040_flipped.png;1;1
images/cell1048.png;0;0
images/cell1048_flipped.png;0;0
images/cell1939.png;0;0
images/cell1939_flipped.png;0;0
images/cell1631.png;1;1
images/cell1631_flipped.png;1;1
images/cell0416.png;1;0
images/cell0416_flipped.png;1;0
images/cell0647.png;0;0
images/cell0647_flipped.png;0;0
images/cell1896.png;0;0
images/cell1896_flipped.png;0;0
images/cell1392.png;0;0
images/cell1392_flipped.png;0;0
images/cell1160.png;0;0
images/cell1160_flipped.png;0;0
images/cell1281.png;0;0
images/cell1281_flipped.png;0;0
images/cell2371.png;0;0
images/cell2371_flipped.png;0;0
images/cell1403.png;1;0
images/cell1403_flipped.png;1;0
images/cell1102.png;0;0
images/cell1102_flipped.png;0;0
images/cell1014.png;0;0
images/cell1014_flipped.png;0;0
images/cell0435.png;1;0
images/cell0435_flipped.png;1;0
images/cell2065.png;0;0
images/cell2065_flipped.png;0;0
images/cell0897.png;1;1
images/cell0897_flipped.png;1;1
images/cell2125.png;0;0
images/cell2125_flipped.png;0;0
images/cell2450.png;0;0
images/cell2450_flipped.png;0;0
images/cell1301.png;0;0
images/cell1301_flipped.png;0;0
images/cell0370.png;1;0
images/cell0370_flipped.png;1;0
images/cell0922.png;0;0
images/cell0922_flipped.png;0;0
images/cell0257.png;1;0
images/cell0257_flipped.png;1;0
images/cell2005.png;0;0
images/cell2005_flipped.png;0;0
images/cell1075.png;1;0
images/cell1075_flipped.png;1;0
images/cell2389.png;0;0
images/cell2389_flipped.png;0;0
images/cell1719.png;0;0
images/cell1719_flipped.png;0;0
images/cell0711.png;0;0
images/cell0711_flipped.png;0;0
images/cell0692.png;0;0
images/cell0692_flipped.png;0;0
images/cell0710.png;0;0
images/cell0710_flipped.png;0;0
images/cell0574.png;0;0
images/cell0574_flipped.png;0;0
images/cell0944.png;0;0
images/cell0944_flipped.png;0;0
images/cell0074.png;0;0
images/cell0074_flipped.png;0;0
images/cell0509.png;0;0
images/cell0509_flipped.png;0;0
images/cell0443.png;1;1
images/cell0443_flipped.png;1;1
images/cell1397.png;0;0
images/cell1397_flipped.png;0;0
images/cell2086.png;0;0
images/cell2086_flipped.png;0;0
images/cell0544.png;0;0
images/cell0544_flipped.png;0;0
images/cell1525.png;0;0
images/cell1525_flipped.png;0;0
images/cell1997.png;0;0
images/cell1997_flipped.png;0;0
images/cell0317.png;1;0
images/cell0317_flipped.png;1;0
images/cell2474.png;0;0
images/cell2474_flipped.png;0;0
images/cell2073.png;0;0
images/cell2073_flipped.png;0;0
images/cell2056.png;0;0
images/cell2056_flipped.png;0;0
images/cell0867.png;1;0
images/cell0867_flipped.png;1;0
images/cell0847.png;0;0
images/cell0847_flipped.png;0;0
images/cell0992.png;0;0
images/cell0992_flipped.png;0;0
images/cell1322.png;0;0
images/cell1322_flipped.png;0;0
images/cell0455.png;1;1
images/cell0455_flipped.png;1;1
images/cell2478.png;0;0
images/cell2478_flipped.png;0;0
images/cell2194.png;0;0
images/cell2194_flipped.png;0;0
images/cell2549.png;0;0
images/cell2549_flipped.png;0;0
images/cell0795.png;0;0
images/cell0795_flipped.png;0;0
images/cell0859.png;1;0
images/cell0859_flipped.png;1;0
images/cell2360.png;0;0
images/cell2360_flipped.png;0;0
images/cell2491.png;0;0
images/cell2491_flipped.png;0;0
images/cell0610.png;0;0
images/cell0610_flipped.png;0;0
images/cell0807.png;0;0
images/cell0807_flipped.png;0;0
images/cell2577.png;0;0
images/cell2577_flipped.png;0;0
images/cell0281.png;1;0
images/cell0281_flipped.png;1;0
images/cell0001.png;1;0
images/cell0001_flipped.png;1;0
images/cell2042.png;1;0
images/cell2042_flipped.png;1;0
images/cell1967.png;0;0
images/cell1967_flipped.png;0;0
images/cell0157.png;0;0
images/cell0157_flipped.png;0;0
images/cell2248.png;0;0
images/cell2248_flipped.png;0;0
images/cell1144.png;0;0
images/cell1144_flipped.png;0;0
images/cell0504.png;0;0
images/cell0504_flipped.png;0;0
images/cell1821.png;0;0
images/cell1821_flipped.png;0;0
images/cell0283.png;1;0
images/cell0283_flipped.png;1;0
images/cell0141.png;1;0
images/cell0141_flipped.png;1;0
images/cell0951.png;0;0
images/cell0951_flipped.png;0;0
images/cell0930.png;0;0
images/cell0930_flipped.png;0;0
images/cell1819.png;0;0
images/cell1819_flipped.png;0;0
images/cell0035.png;1;0
images/cell0035_flipped.png;1;0
images/cell1610.png;0;0
images/cell1610_flipped.png;0;0
images/cell1700.png;0;0
images/cell1700_flipped.png;0;0
images/cell2424.png;0;0
images/cell2424_flipped.png;0;0
images/cell1464.png;0;0
images/cell1464_flipped.png;0;0
