filename;crack;inactive
images/cell1725_flipped.png;0;0
images/cell1725_flipped_vertical.png;0;0
images/cell0249.png;1;1
images/cell0249_vertical.png;1;1
images/cell0249_flipped.png;1;1
images/cell0249_flipped_vertical.png;1;1
images/cell2484.png;0;0
images/cell2484_vertical.png;0;0
images/cell2484_flipped.png;0;0
images/cell2484_flipped_vertical.png;0;0
images/cell0332.png;0;0
images/cell0332_vertical.png;0;0
images/cell0332_flipped.png;0;0
images/cell0332_flipped_vertical.png;0;0
images/cell0802.png;0;0
images/cell0802_vertical.png;0;0
images/cell0802_flipped.png;0;0
images/cell0802_flipped_vertical.png;0;0
images/cell1150.png;0;0
images/cell1150_vertical.png;0;0
images/cell1150_flipped.png;0;0
images/cell1150_flipped_vertical.png;0;0
images/cell2310.png;0;0
images/cell2310_vertical.png;0;0
images/cell2310_flipped.png;0;0
images/cell2310_flipped_vertical.png;0;0
images/cell2427.png;1;0
images/cell2427_vertical.png;1;0
images/cell2427_flipped.png;1;0
images/cell2427_flipped_vertical.png;1;0
images/cell2230.png;0;0
images/cell2230_vertical.png;0;0
images/cell2230_flipped.png;0;0
images/cell2230_flipped_vertical.png;0;0
images/cell1362.png;0;0
images/cell1362_vertical.png;0;0
images/cell1362_flipped.png;0;0
images/cell1362_flipped_vertical.png;0;0
images/cell2516.png;1;0
images/cell2516_vertical.png;1;0
images/cell2516_flipped.png;1;0
images/cell2516_flipped_vertical.png;1;0
images/cell2538.png;1;0
images/cell2538_vertical.png;1;0
images/cell2538_flipped.png;1;0
images/cell2538_flipped_vertical.png;1;0
images/cell0838.png;0;0
images/cell0838_vertical.png;0;0
images/cell0838_flipped.png;0;0
images/cell0838_flipped_vertical.png;0;0
images/cell1471.png;0;0
images/cell1471_vertical.png;0;0
images/cell1471_flipped.png;0;0
images/cell1471_flipped_vertical.png;0;0
images/cell0097.png;0;0
images/cell0097_vertical.png;0;0
images/cell0097_flipped.png;0;0
images/cell0097_flipped_vertical.png;0;0
images/cell2257.png;0;0
images/cell2257_vertical.png;0;0
images/cell2257_flipped.png;0;0
images/cell2257_flipped_vertical.png;0;0
images/cell1039.png;0;0
images/cell1039_vertical.png;0;0
images/cell1039_flipped.png;0;0
images/cell1039_flipped_vertical.png;0;0
images/cell2308.png;0;0
images/cell2308_vertical.png;0;0
images/cell2308_flipped.png;0;0
images/cell2308_flipped_vertical.png;0;0
images/cell1893.png;0;0
images/cell1893_vertical.png;0;0
images/cell1893_flipped.png;0;0
images/cell1893_flipped_vertical.png;0;0
images/cell1549.png;0;0
images/cell1549_vertical.png;0;0
images/cell1549_flipped.png;0;0
images/cell1549_flipped_vertical.png;0;0
images/cell1417.png;0;0
images/cell1417_vertical.png;0;0
images/cell1417_flipped.png;0;0
images/cell1417_flipped_vertical.png;0;0
images/cell1357.png;0;0
images/cell1357_vertical.png;0;0
images/cell1357_flipped.png;0;0
images/cell1357_flipped_vertical.png;0;0
images/cell0037.png;1;0
images/cell0037_vertical.png;1;0
images/cell0037_flipped.png;1;0
images/cell0037_flipped_vertical.png;1;0
images/cell0036.png;1;0
images/cell0036_vertical.png;1;0
images/cell0036_flipped.png;1;0
images/cell0036_flipped_vertical.png;1;0
images/cell1611.png;0;0
images/cell1611_vertical.png;0;0
images/cell1611_flipped.png;0;0
images/cell1611_flipped_vertical.png;0;0
images/cell0484.png;1;1
images/cell0484_vertical.png;1;1
images/cell0484_flipped.png;1;1
images/cell0484_flipped_vertical.png;1;1
images/cell1755.png;0;0
images/cell1755_vertical.png;0;0
images/cell1755_flipped.png;0;0
images/cell1755_flipped_vertical.png;0;0
images/cell2003.png;0;0
images/cell2003_vertical.png;0;0
images/cell2003_flipped.png;0;0
images/cell2003_flipped_vertical.png;0;0
images/cell0888.png;1;0
images/cell0888_vertical.png;1;0
images/cell0888_flipped.png;1;0
images/cell0888_flipped_vertical.png;1;0
images/cell0179.png;0;0
images/cell0179_vertical.png;0;0
images/cell0179_flipped.png;0;0
images/cell0179_flipped_vertical.png;0;0
images/cell2043.png;0;0
images/cell2043_vertical.png;0;0
images/cell2043_flipped.png;0;0
images/cell2043_flipped_vertical.png;0;0
images/cell1651.png;1;1
images/cell1651_vertical.png;1;1
images/cell1651_flipped.png;1;1
images/cell1651_flipped_vertical.png;1;1
images/cell2334.png;0;0
images/cell2334_vertical.png;0;0
images/cell2334_flipped.png;0;0
images/cell2334_flipped_vertical.png;0;0
images/cell0775.png;0;0
images/cell0775_vertical.png;0;0
images/cell0775_flipped.png;0;0
images/cell0775_flipped_vertical.png;0;0
images/cell1795.png;0;0
images/cell1795_vertical.png;0;0
images/cell1795_flipped.png;0;0
images/cell1795_flipped_vertical.png;0;0
images/cell0228.png;1;0
images/cell0228_vertical.png;1;0
images/cell0228_flipped.png;1;0
images/cell0228_flipped_vertical.png;1;0
images/cell1399.png;1;0
images/cell1399_vertical.png;1;0
images/cell1399_flipped.png;1;0
images/cell1399_flipped_vertical.png;1;0
images/cell1912.png;0;0
images/cell1912_vertical.png;0;0
images/cell1912_flipped.png;0;0
images/cell1912_flipped_vertical.png;0;0
images/cell1790.png;0;0
images/cell1790_vertical.png;0;0
images/cell1790_flipped.png;0;0
images/cell1790_flipped_vertical.png;0;0
images/cell1618.png;1;1
images/cell1618_vertical.png;1;1
images/cell1618_flipped.png;1;1
images/cell1618_flipped_vertical.png;1;1
images/cell1898.png;0;0
images/cell1898_vertical.png;0;0
images/cell1898_flipped.png;0;0
images/cell1898_flipped_vertical.png;0;0
images/cell0742.png;1;0
images/cell0742_vertical.png;1;0
images/cell0742_flipped.png;1;0
images/cell0742_flipped_vertical.png;1;0
images/cell2213.png;0;0
images/cell2213_vertical.png;0;0
images/cell2213_flipped.png;0;0
images/cell2213_flipped_vertical.png;0;0
images/cell0137.png;0;0
images/cell0137_vertical.png;0;0
images/cell0137_flipped.png;0;0
images/cell0137_flipped_vertical.png;0;0
images/cell1777.png;0;0
images/cell1777_vertical.png;0;0
images/cell1777_flipped.png;0;0
images/cell1777_flipped_vertical.png;0;0
images/cell2397.png;0;0
images/cell2397_vertical.png;0;0
images/cell2397_flipped.png;0;0
images/cell2397_flipped_vertical.png;0;0
images/cell1636.png;0;0
images/cell1636_vertical.png;0;0
images/cell1636_flipped.png;0;0
images/cell1636_flipped_vertical.png;0;0
images/cell2335.png;0;0
images/cell2335_vertical.png;0;0
images/cell2335_flipped.png;0;0
images/cell2335_flipped_vertical.png;0;0
images/cell0481.png;1;1
images/cell0481_vertical.png;1;1
images/cell0481_flipped.png;1;1
images/cell0481_flipped_vertical.png;1;1
images/cell0869.png;1;0
images/cell0869_vertical.png;1;0
images/cell0869_flipped.png;1;0
images/cell0869_flipped_vertical.png;1;0
images/cell0745.png;0;0
images/cell0745_vertical.png;0;0
images/cell0745_flipped.png;0;0
images/cell0745_flipped_vertical.png;0;0
images/cell0062.png;0;0
images/cell0062_vertical.png;0;0
images/cell0062_flipped.png;0;0
images/cell0062_flipped_vertical.png;0;0
images/cell0356.png;0;0
images/cell0356_vertical.png;0;0
images/cell0356_flipped.png;0;0
images/cell0356_flipped_vertical.png;0;0
images/cell2178.png;0;0
images/cell2178_vertical.png;0;0
images/cell2178_flipped.png;0;0
images/cell2178_flipped_vertical.png;0;0
images/cell0926.png;0;0
images/cell0926_vertical.png;0;0
images/cell0926_flipped.png;0;0
images/cell0926_flipped_vertical.png;0;0
images/cell1581.png;0;0
images/cell1581_vertical.png;0;0
images/cell1581_flipped.png;0;0
images/cell1581_flipped_vertical.png;0;0
images/cell2193.png;0;0
images/cell2193_vertical.png;0;0
images/cell2193_flipped.png;0;0
images/cell2193_flipped_vertical.png;0;0
images/cell1753.png;0;0
images/cell1753_vertical.png;0;0
images/cell1753_flipped.png;0;0
images/cell1753_flipped_vertical.png;0;0
images/cell2179.png;0;0
images/cell2179_vertical.png;0;0
images/cell2179_flipped.png;0;0
images/cell2179_flipped_vertical.png;0;0
images/cell2197.png;0;0
images/cell2197_vertical.png;0;0
images/cell2197_flipped.png;0;0
images/cell2197_flipped_vertical.png;0;0
images/cell1033.png;0;0
images/cell1033_vertical.png;0;0
images/cell1033_flipped.png;0;0
images/cell1033_flipped_vertical.png;0;0
images/cell0561.png;0;0
images/cell0561_vertical.png;0;0
images/cell0561_flipped.png;0;0
images/cell0561_flipped_vertical.png;0;0
images/cell1899.png;0;0
images/cell1899_vertical.png;0;0
images/cell1899_flipped.png;0;0
images/cell1899_flipped_vertical.png;0;0
images/cell1350.png;0;0
images/cell1350_vertical.png;0;0
images/cell1350_flipped.png;0;0
images/cell1350_flipped_vertical.png;0;0
images/cell1800.png;0;0
images/cell1800_vertical.png;0;0
images/cell1800_flipped.png;0;0
images/cell1800_flipped_vertical.png;0;0
images/cell1485.png;0;0
images/cell1485_vertical.png;0;0
images/cell1485_flipped.png;0;0
images/cell1485_flipped_vertical.png;0;0
images/cell2337.png;0;0
images/cell2337_vertical.png;0;0
images/cell2337_flipped.png;0;0
images/cell2337_flipped_vertical.png;0;0
images/cell0820.png;0;0
images/cell0820_vertical.png;0;0
images/cell0820_flipped.png;0;0
images/cell0820_flipped_vertical.png;0;0
images/cell1479.png;0;0
images/cell1479_vertical.png;0;0
images/cell1479_flipped.png;0;0
images/cell1479_flipped_vertical.png;0;0
images/cell1883.png;0;0
images/cell1883_vertical.png;0;0
images/cell1883_flipped.png;0;0
images/cell1883_flipped_vertical.png;0;0
images/cell1758.png;0;0
images/cell1758_vertical.png;0;0
images/cell1758_flipped.png;0;0
images/cell1758_flipped_vertical.png;0;0
images/cell2415.png;0;0
images/cell2415_vertical.png;0;0
images/cell2415_flipped.png;0;0
images/cell2415_flipped_vertical.png;0;0
images/cell1492.png;0;0
images/cell1492_vertical.png;0;0
images/cell1492_flipped.png;0;0
images/cell1492_flipped_vertical.png;0;0
images/cell0854.png;1;0
images/cell0854_vertical.png;1;0
images/cell0854_flipped.png;1;0
images/cell0854_flipped_vertical.png;1;0
images/cell2102.png;0;0
images/cell2102_vertical.png;0;0
images/cell2102_flipped.png;0;0
images/cell2102_flipped_vertical.png;0;0
images/cell1100.png;0;0
images/cell1100_vertical.png;0;0
images/cell1100_flipped.png;0;0
images/cell1100_flipped_vertical.png;0;0
images/cell1913.png;0;0
images/cell1913_vertical.png;0;0
images/cell1913_flipped.png;0;0
images/cell1913_flipped_vertical.png;0;0
images/cell2475.png;0;0
images/cell2475_vertical.png;0;0
images/cell2475_flipped.png;0;0
images/cell2475_flipped_vertical.png;0;0
images/cell1466.png;0;0
images/cell1466_vertical.png;0;0
images/cell1466_flipped.png;0;0
images/cell1466_flipped_vertical.png;0;0
images/cell0015.png;1;0
images/cell0015_vertical.png;1;0
images/cell0015_flipped.png;1;0
images/cell0015_flipped_vertical.png;1;0
images/cell2031.png;0;0
images/cell2031_vertical.png;0;0
images/cell2031_flipped.png;0;0
images/cell2031_flipped_vertical.png;0;0
images/cell1938.png;0;0
images/cell1938_vertical.png;0;0
images/cell1938_flipped.png;0;0
images/cell1938_flipped_vertical.png;0;0
images/cell1130.png;0;0
images/cell1130_vertical.png;0;0
images/cell1130_flipped.png;0;0
images/cell1130_flipped_vertical.png;0;0
images/cell2170.png;0;0
images/cell2170_vertical.png;0;0
images/cell2170_flipped.png;0;0
images/cell2170_flipped_vertical.png;0;0
images/cell1468.png;0;0
images/cell1468_vertical.png;0;0
images/cell1468_flipped.png;0;0
images/cell1468_flipped_vertical.png;0;0
images/cell1174.png;0;0
images/cell1174_vertical.png;0;0
images/cell1174_flipped.png;0;0
images/cell1174_flipped_vertical.png;0;0
images/cell0878.png;1;0
images/cell0878_vertical.png;1;0
images/cell0878_flipped.png;1;0
images/cell0878_flipped_vertical.png;1;0
images/cell1983.png;0;0
images/cell1983_vertical.png;0;0
images/cell1983_flipped.png;0;0
images/cell1983_flipped_vertical.png;0;0
images/cell2302.png;0;0
images/cell2302_vertical.png;0;0
images/cell2302_flipped.png;0;0
images/cell2302_flipped_vertical.png;0;0
images/cell1762.png;0;0
images/cell1762_vertical.png;0;0
images/cell1762_flipped.png;0;0
images/cell1762_flipped_vertical.png;0;0
images/cell1812.png;0;0
images/cell1812_vertical.png;0;0
images/cell1812_flipped.png;0;0
images/cell1812_flipped_vertical.png;0;0
images/cell1951.png;0;0
images/cell1951_vertical.png;0;0
images/cell1951_flipped.png;0;0
images/cell1951_flipped_vertical.png;0;0
images/cell2268.png;0;0
images/cell2268_vertical.png;0;0
images/cell2268_flipped.png;0;0
images/cell2268_flipped_vertical.png;0;0
images/cell2498.png;0;0
images/cell2498_vertical.png;0;0
images/cell2498_flipped.png;0;0
images/cell2498_flipped_vertical.png;0;0
images/cell1559.png;0;0
images/cell1559_vertical.png;0;0
images/cell1559_flipped.png;0;0
images/cell1559_flipped_vertical.png;0;0
images/cell0839.png;0;0
images/cell0839_vertical.png;0;0
images/cell0839_flipped.png;0;0
images/cell0839_flipped_vertical.png;0;0
images/cell2532.png;0;0
images/cell2532_vertical.png;0;0
images/cell2532_flipped.png;0;0
images/cell2532_flipped_vertical.png;0;0
images/cell0804.png;0;0
images/cell0804_vertical.png;0;0
images/cell0804_flipped.png;0;0
images/cell0804_flipped_vertical.png;0;0
images/cell1158.png;0;0
images/cell1158_vertical.png;0;0
images/cell1158_flipped.png;0;0
images/cell1158_flipped_vertical.png;0;0
images/cell0274.png;1;0
images/cell0274_vertical.png;1;0
images/cell0274_flipped.png;1;0
images/cell0274_flipped_vertical.png;1;0
images/cell1228.png;0;0
images/cell1228_vertical.png;0;0
images/cell1228_flipped.png;0;0
images/cell1228_flipped_vertical.png;0;0
images/cell0818.png;0;0
images/cell0818_vertical.png;0;0
images/cell0818_flipped.png;0;0
images/cell0818_flipped_vertical.png;0;0
images/cell0421.png;1;1
images/cell0421_vertical.png;1;1
images/cell0421_flipped.png;1;1
images/cell0421_flipped_vertical.png;1;1
images/cell1545.png;0;0
images/cell1545_vertical.png;0;0
images/cell1545_flipped.png;0;0
images/cell1545_flipped_vertical.png;0;0
images/cell0164.png;1;0
images/cell0164_vertical.png;1;0
images/cell0164_flipped.png;1;0
images/cell0164_flipped_vertical.png;1;0
images/cell2080.png;0;0
images/cell2080_vertical.png;0;0
images/cell2080_flipped.png;0;0
images/cell2080_flipped_vertical.png;0;0
images/cell0758.png;1;0
images/cell0758_vertical.png;1;0
images/cell0758_flipped.png;1;0
images/cell0758_flipped_vertical.png;1;0
images/cell0038.png;1;1
images/cell0038_vertical.png;1;1
images/cell0038_flipped.png;1;1
images/cell0038_flipped_vertical.png;1;1
images/cell0777.png;0;0
images/cell0777_vertical.png;0;0
images/cell0777_flipped.png;0;0
images/cell0777_flipped_vertical.png;0;0
images/cell2000.png;0;0
images/cell2000_vertical.png;0;0
images/cell2000_flipped.png;0;0
images/cell2000_flipped_vertical.png;0;0
images/cell2614.png;0;0
images/cell2614_vertical.png;0;0
images/cell2614_flipped.png;0;0
images/cell2614_flipped_vertical.png;0;0
images/cell0538.png;0;0
images/cell0538_vertical.png;0;0
images/cell0538_flipped.png;0;0
images/cell0538_flipped_vertical.png;0;0
images/cell0993.png;0;0
images/cell0993_vertical.png;0;0
images/cell0993_flipped.png;0;0
images/cell0993_flipped_vertical.png;0;0
images/cell1080.png;1;0
images/cell1080_vertical.png;1;0
images/cell1080_flipped.png;1;0
images/cell1080_flipped_vertical.png;1;0
images/cell0180.png;0;0
images/cell0180_vertical.png;0;0
images/cell0180_flipped.png;0;0
images/cell0180_flipped_vertical.png;0;0
images/cell0306.png;0;0
images/cell0306_vertical.png;0;0
images/cell0306_flipped.png;0;0
images/cell0306_flipped_vertical.png;0;0
images/cell1756.png;0;0
images/cell1756_vertical.png;0;0
images/cell1756_flipped.png;0;0
images/cell1756_flipped_vertical.png;0;0
images/cell2588.png;0;0
images/cell2588_vertical.png;0;0
images/cell2588_flipped.png;0;0
images/cell2588_flipped_vertical.png;0;0
images/cell0181.png;0;0
images/cell0181_vertical.png;0;0
images/cell0181_flipped.png;0;0
images/cell0181_flipped_vertical.png;0;0
images/cell0668.png;1;1
images/cell0668_vertical.png;1;1
images/cell0668_flipped.png;1;1
images/cell0668_flipped_vertical.png;1;1
images/cell2448.png;0;0
images/cell2448_vertical.png;0;0
images/cell2448_flipped.png;0;0
images/cell2448_flipped_vertical.png;0;0
images/cell2379.png;0;0
images/cell2379_vertical.png;0;0
images/cell2379_flipped.png;0;0
images/cell2379_flipped_vertical.png;0;0
images/cell2212.png;0;0
images/cell2212_vertical.png;0;0
images/cell2212_flipped.png;0;0
images/cell2212_flipped_vertical.png;0;0
images/cell0990.png;0;0
images/cell0990_vertical.png;0;0
images/cell0990_flipped.png;0;0
images/cell0990_flipped_vertical.png;0;0
images/cell2296.png;0;0
images/cell2296_vertical.png;0;0
images/cell2296_flipped.png;0;0
images/cell2296_flipped_vertical.png;0;0
images/cell0566.png;0;0
images/cell0566_vertical.png;0;0
images/cell0566_flipped.png;0;0
images/cell0566_flipped_vertical.png;0;0
images/cell2452.png;0;0
images/cell2452_vertical.png;0;0
images/cell2452_flipped.png;0;0
images/cell2452_flipped_vertical.png;0;0
images/cell0054.png;1;0
images/cell0054_vertical.png;1;0
images/cell0054_flipped.png;1;0
images/cell0054_flipped_vertical.png;1;0
images/cell1711.png;0;0
images/cell1711_vertical.png;0;0
images/cell1711_flipped.png;0;0
images/cell1711_flipped_vertical.png;0;0
images/cell0546.png;0;0
images/cell0546_vertical.png;0;0
images/cell0546_flipped.png;0;0
images/cell0546_flipped_vertical.png;0;0
images/cell0387.png;1;0
images/cell0387_vertical.png;1;0
images/cell0387_flipped.png;1;0
images/cell0387_flipped_vertical.png;1;0
images/cell2014.png;0;0
images/cell2014_vertical.png;0;0
images/cell2014_flipped.png;0;0
images/cell2014_flipped_vertical.png;0;0
images/cell1311.png;0;0
images/cell1311_vertical.png;0;0
images/cell1311_flipped.png;0;0
images/cell1311_flipped_vertical.png;0;0
images/cell0147.png;1;0
images/cell0147_vertical.png;1;0
images/cell0147_flipped.png;1;0
images/cell0147_flipped_vertical.png;1;0
images/cell0202.png;0;0
images/cell0202_vertical.png;0;0
images/cell0202_flipped.png;0;0
images/cell0202_flipped_vertical.png;0;0
images/cell0939.png;0;0
images/cell0939_vertical.png;0;0
images/cell0939_flipped.png;0;0
images/cell0939_flipped_vertical.png;0;0
images/cell0094.png;0;0
images/cell0094_vertical.png;0;0
images/cell0094_flipped.png;0;0
images/cell0094_flipped_vertical.png;0;0
images/cell0983.png;0;0
images/cell0983_vertical.png;0;0
images/cell0983_flipped.png;0;0
images/cell0983_flipped_vertical.png;0;0
images/cell0046.png;1;1
images/cell0046_vertical.png;1;1
images/cell0046_flipped.png;1;1
images/cell0046_flipped_vertical.png;1;1
images/cell2177.png;0;0
images/cell2177_vertical.png;0;0
images/cell2177_flipped.png;0;0
images/cell2177_flipped_vertical.png;0;0
images/cell2402.png;0;0
images/cell2402_vertical.png;0;0
images/cell2402_flipped.png;0;0
images/cell2402_flipped_vertical.png;0;0
images/cell2412.png;0;0
images/cell2412_vertical.png;0;0
images/cell2412_flipped.png;0;0
images/cell2412_flipped_vertical.png;0;0
images/cell1015.png;0;0
images/cell1015_vertical.png;0;0
images/cell1015_flipped.png;0;0
images/cell1015_flipped_vertical.png;0;0
images/cell0440.png;1;0
images/cell0440_vertical.png;1;0
images/cell0440_flipped.png;1;0
images/cell0440_flipped_vertical.png;1;0
images/cell1689.png;0;0
images/cell1689_vertical.png;0;0
images/cell1689_flipped.png;0;0
images/cell1689_flipped_vertical.png;0;0
images/cell0583.png;0;0
images/cell0583_vertical.png;0;0
images/cell0583_flipped.png;0;0
images/cell0583_flipped_vertical.png;0;0
images/cell1290.png;0;0
images/cell1290_vertical.png;0;0
images/cell1290_flipped.png;0;0
images/cell1290_flipped_vertical.png;0;0
images/cell1673.png;1;1
images/cell1673_vertical.png;1;1
images/cell1673_flipped.png;1;1
images/cell1673_flipped_vertical.png;1;1
images/cell1786.png;0;0
images/cell1786_vertical.png;0;0
images/cell1786_flipped.png;0;0
images/cell1786_flipped_vertical.png;0;0
images/cell0908.png;0;0
images/cell0908_vertical.png;0;0
images/cell0908_flipped.png;0;0
images/cell0908_flipped_vertical.png;0;0
images/cell2307.png;0;0
images/cell2307_vertical.png;0;0
images/cell2307_flipped.png;0;0
images/cell2307_flipped_vertical.png;0;0
images/cell1067.png;0;0
images/cell1067_vertical.png;0;0
images/cell1067_flipped.png;0;0
images/cell1067_flipped_vertical.png;0;0
images/cell1387.png;0;0
images/cell1387_vertical.png;0;0
images/cell1387_flipped.png;0;0
images/cell1387_flipped_vertical.png;0;0
images/cell2521.png;0;0
images/cell2521_vertical.png;0;0
images/cell2521_flipped.png;0;0
images/cell2521_flipped_vertical.png;0;0
images/cell2254.png;0;0
images/cell2254_vertical.png;0;0
images/cell2254_flipped.png;0;0
images/cell2254_flipped_vertical.png;0;0
images/cell1469.png;0;0
images/cell1469_vertical.png;0;0
images/cell1469_flipped.png;0;0
images/cell1469_flipped_vertical.png;0;0
images/cell0255.png;1;0
images/cell0255_vertical.png;1;0
images/cell0255_flipped.png;1;0
images/cell0255_flipped_vertical.png;1;0
images/cell1619.png;0;0
images/cell1619_vertical.png;0;0
images/cell1619_flipped.png;0;0
images/cell1619_flipped_vertical.png;0;0
images/cell2158.png;0;0
images/cell2158_vertical.png;0;0
images/cell2158_flipped.png;0;0
images/cell2158_flipped_vertical.png;0;0
images/cell1931.png;0;0
images/cell1931_vertical.png;0;0
images/cell1931_flipped.png;0;0
images/cell1931_flipped_vertical.png;0;0
images/cell1916.png;0;0
images/cell1916_vertical.png;0;0
images/cell1916_flipped.png;0;0
images/cell1916_flipped_vertical.png;0;0
images/cell1276.png;0;0
images/cell1276_vertical.png;0;0
images/cell1276_flipped.png;0;0
images/cell1276_flipped_vertical.png;0;0
images/cell1757.png;0;0
images/cell1757_vertical.png;0;0
images/cell1757_flipped.png;0;0
images/cell1757_flipped_vertical.png;0;0
images/cell1282.png;0;0
images/cell1282_vertical.png;0;0
images/cell1282_flipped.png;0;0
images/cell1282_flipped_vertical.png;0;0
images/cell2184.png;0;0
images/cell2184_vertical.png;0;0
images/cell2184_flipped.png;0;0
images/cell2184_flipped_vertical.png;0;0
images/cell0106.png;0;0
images/cell0106_vertical.png;0;0
images/cell0106_flipped.png;0;0
images/cell0106_flipped_vertical.png;0;0
images/cell0400.png;1;1
images/cell0400_vertical.png;1;1
images/cell0400_flipped.png;1;1
images/cell0400_flipped_vertical.png;1;1
images/cell1215.png;0;0
images/cell1215_vertical.png;0;0
images/cell1215_flipped.png;0;0
images/cell1215_flipped_vertical.png;0;0
images/cell2006.png;0;0
images/cell2006_vertical.png;0;0
images/cell2006_flipped.png;0;0
images/cell2006_flipped_vertical.png;0;0
images/cell0145.png;0;0
images/cell0145_vertical.png;0;0
images/cell0145_flipped.png;0;0
images/cell0145_flipped_vertical.png;0;0
images/cell0565.png;0;0
images/cell0565_vertical.png;0;0
images/cell0565_flipped.png;0;0
images/cell0565_flipped_vertical.png;0;0
images/cell1335.png;0;0
images/cell1335_vertical.png;0;0
images/cell1335_flipped.png;0;0
images/cell1335_flipped_vertical.png;0;0
images/cell0691.png;1;0
images/cell0691_vertical.png;1;0
images/cell0691_flipped.png;1;0
images/cell0691_flipped_vertical.png;1;0
images/cell2286.png;0;0
images/cell2286_vertical.png;0;0
images/cell2286_flipped.png;0;0
images/cell2286_flipped_vertical.png;0;0
images/cell1171.png;0;0
images/cell1171_vertical.png;0;0
images/cell1171_flipped.png;0;0
images/cell1171_flipped_vertical.png;0;0
images/cell1584.png;0;0
images/cell1584_vertical.png;0;0
images/cell1584_flipped.png;0;0
images/cell1584_flipped_vertical.png;0;0
images/cell2406.png;0;0
images/cell2406_vertical.png;0;0
images/cell2406_flipped.png;0;0
images/cell2406_flipped_vertical.png;0;0
images/cell1933.png;0;0
images/cell1933_vertical.png;0;0
images/cell1933_flipped.png;0;0
images/cell1933_flipped_vertical.png;0;0
images/cell0776.png;0;0
images/cell0776_vertical.png;0;0
images/cell0776_flipped.png;0;0
images/cell0776_flipped_vertical.png;0;0
images/cell2139.png;0;0
images/cell2139_vertical.png;0;0
images/cell2139_flipped.png;0;0
images/cell2139_flipped_vertical.png;0;0
images/cell1026.png;0;0
images/cell1026_vertical.png;0;0
images/cell1026_flipped.png;0;0
images/cell1026_flipped_vertical.png;0;0
images/cell2292.png;0;0
images/cell2292_vertical.png;0;0
images/cell2292_flipped.png;0;0
images/cell2292_flipped_vertical.png;0;0
images/cell0192.png;1;0
images/cell0192_vertical.png;1;0
images/cell0192_flipped.png;1;0
images/cell0192_flipped_vertical.png;1;0
images/cell2115.png;0;0
images/cell2115_vertical.png;0;0
images/cell2115_flipped.png;0;0
images/cell2115_flipped_vertical.png;0;0
images/cell0963.png;0;0
images/cell0963_vertical.png;0;0
images/cell0963_flipped.png;0;0
images/cell0963_flipped_vertical.png;0;0
images/cell0472.png;1;1
images/cell0472_vertical.png;1;1
images/cell0472_flipped.png;1;1
images/cell0472_flipped_vertical.png;1;1
images/cell0079.png;0;0
images/cell0079_vertical.png;0;0
images/cell0079_flipped.png;0;0
images/cell0079_flipped_vertical.png;0;0
images/cell0744.png;1;0
images/cell0744_vertical.png;1;0
